tstart	tend	duration	clientip	respcode
2016-07-07 23:18:23	2016-07-07 23:18:23	225	10.27.128.86	0
2016-07-07 09:40:15	2016-07-07 09:40:15	637	10.27.128.86	0
2016-07-07 02:32:03	2016-07-07 02:32:03	203	10.27.128.86	0
2016-07-07 06:54:39	2016-07-07 06:54:39	267	10.27.128.86	0
2016-07-07 15:52:52	2016-07-07 15:52:52	534	10.27.128.86	0
2016-07-07 00:28:28	2016-07-07 00:28:28	163	10.27.128.86	0
2016-07-07 10:08:17	2016-07-07 10:08:17	376	10.27.128.86	0
2016-07-07 03:11:09	2016-07-07 03:11:09	976	10.27.128.86	0
2016-07-07 10:30:14	2016-07-07 10:30:14	438	10.27.128.86	0
2016-07-07 08:14:36	2016-07-07 08:14:36	590	10.27.128.86	0
2016-07-07 06:51:38	2016-07-07 06:51:38	3456	10.27.128.86	0
2016-07-07 14:52:32	2016-07-07 14:52:32	11588	10.27.128.86	0
2016-07-07 16:01:20	2016-07-07 16:01:20	732	10.27.128.86	0
2016-07-07 14:49:44	2016-07-07 14:49:44	531	10.27.128.86	0
2016-07-07 17:05:25	2016-07-07 17:05:25	171	10.27.128.86	0
2016-07-07 22:12:24	2016-07-07 22:12:24	190	10.27.128.86	0
2016-07-07 12:22:43	2016-07-07 12:22:43	612	10.27.128.86	0
2016-07-07 10:13:13	2016-07-07 10:13:13	605	10.27.128.86	0
2016-07-07 23:55:53	2016-07-07 23:55:53	328	10.27.128.86	0
2016-07-07 12:53:41	2016-07-07 12:53:41	387	10.27.128.86	0
2016-07-07 19:31:29	2016-07-07 19:31:29	285	10.27.128.86	0
2016-07-07 16:42:45	2016-07-07 16:42:45	567	10.27.128.86	0
2016-07-07 06:51:42	2016-07-07 06:51:42	620	10.27.128.86	0
2016-07-07 06:30:12	2016-07-07 06:30:12	1044	10.27.128.86	0
2016-07-07 21:29:25	2016-07-07 21:29:25	378	10.27.128.86	0
2016-07-07 00:05:02	2016-07-07 00:05:02	325	10.27.128.86	0
2016-07-07 05:18:50	2016-07-07 05:18:50	266	10.27.128.86	0
2016-07-07 23:09:57	2016-07-07 23:09:57	189	10.27.128.86	0
2016-07-07 04:03:34	2016-07-07 04:03:34	620	10.27.128.86	0
2016-07-07 20:01:55	2016-07-07 20:01:55	332	10.27.128.86	0
2016-07-07 17:28:23	2016-07-07 17:28:23	686	10.27.128.86	0
2016-07-07 00:22:35	2016-07-07 00:22:35	162	10.27.128.86	0
2016-07-07 12:31:41	2016-07-07 12:31:41	625	10.27.128.86	0
2016-07-07 11:39:43	2016-07-07 11:39:43	437	10.27.128.86	0
2016-07-07 20:04:54	2016-07-07 20:04:54	221	10.27.128.86	0
2016-07-07 13:26:56	2016-07-07 13:26:56	582	10.27.128.86	0
2016-07-07 03:19:30	2016-07-07 03:19:30	58	10.27.128.86	0
2016-07-07 15:39:20	2016-07-07 15:39:20	688	10.27.128.86	0
2016-07-07 12:17:15	2016-07-07 12:17:15	894	10.27.128.86	0
2016-07-07 14:52:36	2016-07-07 14:52:36	638	10.27.128.86	0
2016-07-07 12:31:52	2016-07-07 12:31:52	466	10.27.128.86	0
2016-07-07 04:34:03	2016-07-07 04:34:03	813	10.27.128.86	0
2016-07-07 09:45:10	2016-07-07 09:45:10	658	10.27.128.86	0
2016-07-07 05:47:56	2016-07-07 05:47:56	332	10.27.128.86	0
2016-07-07 13:51:53	2016-07-07 13:51:53	322	10.27.128.86	0
2016-07-07 06:22:09	2016-07-07 06:22:09	166	10.27.128.86	0
2016-07-07 21:43:30	2016-07-07 21:43:30	737	10.27.128.86	0
2016-07-07 05:40:12	2016-07-07 05:40:12	178	10.27.128.86	0
2016-07-07 16:42:49	2016-07-07 16:42:49	363	10.27.128.86	0
2016-07-07 08:07:14	2016-07-07 08:07:14	659	10.27.128.86	0
2016-07-07 03:00:30	2016-07-07 03:00:30	450	10.27.128.86	0
2016-07-07 00:31:00	2016-07-07 00:31:00	776	10.27.128.86	0
2016-07-07 16:37:57	2016-07-07 16:37:57	578	10.27.128.86	0
2016-07-07 21:52:21	2016-07-07 21:52:21	324	10.27.128.86	0
2016-07-07 16:12:16	2016-07-07 16:12:16	636	10.27.128.86	0
2016-07-07 17:13:47	2016-07-07 17:13:47	272	10.27.128.86	0
2016-07-07 21:58:23	2016-07-07 21:58:23	746	10.27.128.86	0
2016-07-07 15:41:54	2016-07-07 15:41:54	378	10.27.128.86	0
2016-07-07 06:01:19	2016-07-07 06:01:19	3355	10.27.128.86	0
2016-07-07 20:24:51	2016-07-07 20:24:51	756	10.27.128.86	0
2016-07-07 23:39:00	2016-07-07 23:39:00	326	10.27.128.86	0
2016-07-07 03:13:40	2016-07-07 03:13:40	659	10.27.128.86	0
2016-07-07 09:37:42	2016-07-07 09:37:42	325	10.27.128.86	0
2016-07-07 14:02:52	2016-07-07 14:02:52	309	10.27.128.86	0
2016-07-07 14:52:21	2016-07-07 14:52:21	49	10.27.128.86	0
2016-07-07 07:05:24	2016-07-07 07:05:24	213	10.27.128.86	0
2016-07-07 00:22:31	2016-07-07 00:22:31	601	10.27.128.86	0
2016-07-07 06:49:44	2016-07-07 06:49:44	3279	10.27.128.86	0
2016-07-07 23:09:53	2016-07-07 23:09:53	224	10.27.128.86	0
2016-07-07 00:51:28	2016-07-07 00:51:28	359	10.27.128.86	0
2016-07-07 22:26:54	2016-07-07 22:26:54	371	10.27.128.86	0
2016-07-07 19:11:17	2016-07-07 19:11:17	352	10.27.128.86	0
2016-07-07 06:38:46	2016-07-07 06:38:46	231	10.27.128.86	0
2016-07-07 19:28:25	2016-07-07 19:28:25	551	10.27.128.86	0
2016-07-07 13:18:45	2016-07-07 13:18:45	232	10.27.128.86	0
2016-07-07 13:35:15	2016-07-07 13:35:15	267	10.27.128.86	0
2016-07-07 15:13:51	2016-07-07 15:13:51	320	10.27.128.86	0
2016-07-07 20:16:22	2016-07-07 20:16:22	566	10.27.128.86	0
2016-07-07 12:06:52	2016-07-07 12:06:52	299	10.27.128.86	0
2016-07-07 07:38:39	2016-07-07 07:38:39	1147	10.27.128.86	0
2016-07-07 02:07:30	2016-07-07 02:07:30	372	10.27.128.86	0
2016-07-07 15:48:06	2016-07-07 15:48:06	794	10.27.128.86	0
2016-07-07 11:50:19	2016-07-07 11:50:19	578	10.27.128.86	0
2016-07-07 15:36:23	2016-07-07 15:36:23	360	10.27.128.86	0
2016-07-07 05:15:36	2016-07-07 05:15:36	1020	10.27.128.86	0
2016-07-07 16:20:49	2016-07-07 16:20:49	887	10.27.128.86	0
2016-07-07 16:01:14	2016-07-07 16:01:14	636	10.27.128.86	0
2016-07-07 14:19:08	2016-07-07 14:19:08	235	10.27.128.86	0
2016-07-07 00:54:36	2016-07-07 00:54:36	239	10.27.128.86	0
2016-07-07 19:33:53	2016-07-07 19:33:53	187	10.27.128.86	0
2016-07-07 15:09:01	2016-07-07 15:09:01	515	10.27.128.86	0
2016-07-07 22:35:24	2016-07-07 22:35:24	378	10.27.128.86	0
2016-07-07 11:41:41	2016-07-07 11:41:41	184	10.27.128.86	0
2016-07-07 21:49:25	2016-07-07 21:49:25	378	10.27.128.86	0
2016-07-07 06:32:44	2016-07-07 06:32:44	237	10.27.128.86	0
2016-07-07 14:35:54	2016-07-07 14:35:54	311	10.27.128.86	0
2016-07-07 08:58:07	2016-07-07 08:58:07	347	10.27.128.86	0
2016-07-07 05:29:14	2016-07-07 05:29:14	625	10.27.128.86	0
2016-07-07 19:11:19	2016-07-07 19:11:19	363	10.27.128.86	0
2016-07-07 04:40:19	2016-07-07 04:40:19	264	10.27.128.86	0
2016-07-07 08:17:46	2016-07-07 08:17:46	646	10.27.128.86	0
2016-07-07 00:34:01	2016-07-07 00:34:01	590	10.27.128.86	0
2016-07-07 16:31:50	2016-07-07 16:31:50	269	10.27.128.86	0
2016-07-07 02:52:14	2016-07-07 02:52:14	269	10.27.128.86	0
2016-07-07 16:23:22	2016-07-07 16:23:22	752	10.27.128.86	0
2016-07-07 09:26:12	2016-07-07 09:26:12	190	10.27.128.86	0
2016-07-07 04:51:06	2016-07-07 04:51:06	423	10.27.128.86	0
2016-07-07 02:52:03	2016-07-07 02:52:03	555	10.27.128.86	0
2016-07-07 21:34:50	2016-07-07 21:34:50	644	10.27.128.86	0
2016-07-07 07:30:45	2016-07-07 07:30:45	613	10.27.128.86	0
2016-07-07 10:24:17	2016-07-07 10:24:17	328	10.27.128.86	0
2016-07-07 05:40:05	2016-07-07 05:40:05	246	10.27.128.86	0
2016-07-07 13:01:45	2016-07-07 13:01:45	433	10.27.128.86	0
2016-07-07 18:57:23	2016-07-07 18:57:23	593	10.27.128.86	0
2016-07-07 16:54:27	2016-07-07 16:54:27	327	10.27.128.86	0
2016-07-07 13:21:29	2016-07-07 13:21:29	208	10.27.128.86	0
2016-07-07 11:44:16	2016-07-07 11:44:16	717	10.27.128.86	0
2016-07-07 19:44:56	2016-07-07 19:44:56	174	10.27.128.86	0
2016-07-07 03:22:11	2016-07-07 03:22:11	591	10.27.128.86	0
2016-07-07 07:16:43	2016-07-07 07:16:43	4031	10.27.128.86	0
2016-07-07 19:14:25	2016-07-07 19:14:25	378	10.27.128.86	0
2016-07-07 06:54:35	2016-07-07 06:54:35	585	10.27.128.86	0
2016-07-07 13:34:55	2016-07-07 13:34:55	293	10.27.128.86	0
2016-07-07 11:52:40	2016-07-07 11:52:40	428	10.27.128.86	0
2016-07-07 04:37:11	2016-07-07 04:37:11	397	10.27.128.86	0
2016-07-07 20:04:53	2016-07-07 20:04:53	695	10.27.128.86	0
2016-07-07 04:06:32	2016-07-07 04:06:32	661	10.27.128.86	0
2016-07-07 02:49:37	2016-07-07 02:49:37	830	10.27.128.86	0
2016-07-07 13:41:15	2016-07-07 13:41:15	380	10.27.128.86	0
2016-07-07 01:19:57	2016-07-07 01:19:57	50	10.27.128.86	0
2016-07-07 17:39:47	2016-07-07 17:39:47	378	10.27.128.86	0
2016-07-07 13:46:23	2016-07-07 13:46:23	8511	10.27.128.86	0
2016-07-07 02:02:01	2016-07-07 02:02:01	611	10.27.128.86	0
2016-07-07 23:32:55	2016-07-07 23:32:55	392	10.27.128.86	0
2016-07-07 19:59:24	2016-07-07 19:59:24	410	10.27.128.86	0
2016-07-07 04:45:39	2016-07-07 04:45:39	1	10.27.128.86	0
2016-07-07 00:22:32	2016-07-07 00:22:32	387	10.27.128.86	0
2016-07-07 17:28:24	2016-07-07 17:28:24	171	10.27.128.86	0
2016-07-07 13:51:47	2016-07-07 13:51:47	287	10.27.128.86	0
2016-07-07 00:04:59	2016-07-07 00:04:59	585	10.27.128.86	0
2016-07-07 03:36:43	2016-07-07 03:36:43	462	10.27.128.86	0
2016-07-07 18:23:51	2016-07-07 18:23:51	661	10.27.128.86	0
2016-07-07 06:49:47	2016-07-07 06:49:47	192	10.27.128.86	0
2016-07-07 23:21:25	2016-07-07 23:21:25	377	10.27.128.86	0
2016-07-07 12:03:47	2016-07-07 12:03:47	440	10.27.128.86	0
2016-07-07 02:35:01	2016-07-07 02:35:01	204	10.27.128.86	0
2016-07-07 14:57:46	2016-07-07 14:57:46	327	10.27.128.86	0
2016-07-07 04:15:03	2016-07-07 04:15:03	589	10.27.128.86	0
2016-07-07 07:38:40	2016-07-07 07:38:40	379	10.27.128.86	0
2016-07-07 23:44:28	2016-07-07 23:44:28	566	10.27.128.86	0
2016-07-07 01:53:35	2016-07-07 01:53:35	615	10.27.128.86	0
2016-07-07 21:26:21	2016-07-07 21:26:21	225	10.27.128.86	0
2016-07-07 12:45:20	2016-07-07 12:45:20	776	10.27.128.86	0
2016-07-07 17:16:45	2016-07-07 17:16:45	53	10.27.128.86	0
2016-07-07 18:09:52	2016-07-07 18:09:52	243	10.27.128.86	0
2016-07-07 05:40:11	2016-07-07 05:40:11	362	10.27.128.86	0
2016-07-07 06:11:40	2016-07-07 06:11:40	799	10.27.128.86	0
2016-07-07 15:11:17	2016-07-07 15:11:17	1	10.27.128.86	0
2016-07-07 10:49:49	2016-07-07 10:49:49	295	10.27.128.86	0
2016-07-07 17:16:52	2016-07-07 17:16:52	240	10.27.128.86	0
2016-07-07 13:43:50	2016-07-07 13:43:50	704	10.27.128.86	0
2016-07-07 15:02:43	2016-07-07 15:02:43	572	10.27.128.86	0
2016-07-07 17:13:53	2016-07-07 17:13:53	214	10.27.128.86	0
2016-07-07 10:46:42	2016-07-07 10:46:42	185	10.27.128.86	0
2016-07-07 16:23:21	2016-07-07 16:23:21	406	10.27.128.86	0
2016-07-07 02:15:33	2016-07-07 02:15:33	189	10.27.128.86	0
2016-07-07 05:42:39	2016-07-07 05:42:39	302	10.27.128.86	0
2016-07-07 10:13:14	2016-07-07 10:13:14	364	10.27.128.86	0
2016-07-07 03:13:43	2016-07-07 03:13:43	216	10.27.128.86	0
2016-07-07 05:18:57	2016-07-07 05:18:57	349	10.27.128.86	0
2016-07-07 21:58:20	2016-07-07 21:58:20	436	10.27.128.86	0
2016-07-07 02:21:06	2016-07-07 02:21:06	623	10.27.128.86	0
2016-07-07 05:45:34	2016-07-07 05:45:34	375	10.27.128.86	0
2016-07-07 23:47:26	2016-07-07 23:47:26	606	10.27.128.86	0
2016-07-07 10:52:13	2016-07-07 10:52:13	853	10.27.128.86	0
2016-07-07 17:02:17	2016-07-07 17:02:17	287	10.27.128.86	0
2016-07-07 07:32:56	2016-07-07 07:32:56	235	10.27.128.86	0
2016-07-07 19:00:22	2016-07-07 19:00:22	363	10.27.128.86	0
2016-07-07 16:42:56	2016-07-07 16:42:56	270	10.27.128.86	0
2016-07-07 17:42:21	2016-07-07 17:42:21	666	10.27.128.86	0
2016-07-07 23:47:25	2016-07-07 23:47:25	321	10.27.128.86	0
2016-07-07 04:25:36	2016-07-07 04:25:36	612	10.27.128.86	0
2016-07-07 01:17:03	2016-07-07 01:17:03	246	10.27.128.86	0
2016-07-07 02:21:05	2016-07-07 02:21:05	179	10.27.128.86	0
2016-07-07 16:10:29	2016-07-07 16:10:29	702	10.27.128.86	0
2016-07-07 11:44:09	2016-07-07 11:44:09	45	10.27.128.86	0
2016-07-07 07:55:16	2016-07-07 07:55:16	327	10.27.128.86	0
2016-07-07 17:25:18	2016-07-07 17:25:18	774	10.27.128.86	0
2016-07-07 20:07:55	2016-07-07 20:07:55	645	10.27.128.86	0
2016-07-07 16:04:25	2016-07-07 16:04:25	221	10.27.128.86	0
2016-07-07 07:35:35	2016-07-07 07:35:35	50	10.27.128.86	0
2016-07-07 04:40:14	2016-07-07 04:40:14	5176	10.27.128.86	0
2016-07-07 11:14:14	2016-07-07 11:14:14	521	10.27.128.86	0
2016-07-07 10:15:52	2016-07-07 10:15:52	491	10.27.128.86	0
2016-07-07 11:39:53	2016-07-07 11:39:53	195	10.27.128.86	0
2016-07-07 12:39:40	2016-07-07 12:39:40	48	10.27.128.86	0
2016-07-07 04:42:34	2016-07-07 04:42:34	253	10.27.128.86	0
2016-07-07 04:37:06	2016-07-07 04:37:06	473	10.27.128.86	0
2016-07-07 22:32:22	2016-07-07 22:32:22	181	10.27.128.86	0
2016-07-07 23:18:24	2016-07-07 23:18:24	585	10.27.128.86	0
2016-07-07 20:46:52	2016-07-07 20:46:52	378	10.27.128.86	0
2016-07-07 15:39:23	2016-07-07 15:39:23	778	10.27.128.86	0
2016-07-07 03:28:10	2016-07-07 03:28:10	331	10.27.128.86	0
2016-07-07 13:26:55	2016-07-07 13:26:55	1	10.27.128.86	0
2016-07-07 19:19:53	2016-07-07 19:19:53	535	10.27.128.86	0
2016-07-07 03:47:17	2016-07-07 03:47:17	1	10.27.128.86	0
2016-07-07 23:55:54	2016-07-07 23:55:54	599	10.27.128.86	0
2016-07-07 12:34:11	2016-07-07 12:34:11	798	10.27.128.86	0
2016-07-07 06:43:37	2016-07-07 06:43:37	265	10.27.128.86	0
2016-07-07 04:34:06	2016-07-07 04:34:06	706	10.27.128.86	0
2016-07-07 12:39:46	2016-07-07 12:39:46	369	10.27.128.86	0
2016-07-07 06:14:19	2016-07-07 06:14:19	195	10.27.128.86	0
2016-07-07 08:36:40	2016-07-07 08:36:40	196	10.27.128.86	0
2016-07-07 14:46:51	2016-07-07 14:46:51	732	10.27.128.86	0
2016-07-07 00:22:34	2016-07-07 00:22:34	324	10.27.128.86	0
2016-07-07 13:23:45	2016-07-07 13:23:45	428	10.27.128.86	0
2016-07-07 16:20:53	2016-07-07 16:20:53	528	10.27.128.86	0
2016-07-07 04:34:11	2016-07-07 04:34:11	340	10.27.128.86	0
2016-07-07 22:51:54	2016-07-07 22:51:54	325	10.27.128.86	0
2016-07-07 04:06:34	2016-07-07 04:06:34	713	10.27.128.86	0
2016-07-07 15:36:15	2016-07-07 15:36:15	289	10.27.128.86	0
2016-07-07 01:40:02	2016-07-07 01:40:02	595	10.27.128.86	0
2016-07-07 21:46:23	2016-07-07 21:46:23	640	10.27.128.86	0
2016-07-07 02:02:07	2016-07-07 02:02:07	443	10.27.128.86	0
2016-07-07 22:18:27	2016-07-07 22:18:27	212	10.27.128.86	0
2016-07-07 12:37:19	2016-07-07 12:37:19	345	10.27.128.86	0
2016-07-07 05:42:37	2016-07-07 05:42:37	501	10.27.128.86	0
2016-07-07 10:55:10	2016-07-07 10:55:10	513	10.27.128.86	0
2016-07-07 13:57:18	2016-07-07 13:57:18	366	10.27.128.86	0
2016-07-07 03:03:08	2016-07-07 03:03:08	738	10.27.128.86	0
2016-07-07 10:58:24	2016-07-07 10:58:24	191	10.27.128.86	0
2016-07-07 14:21:47	2016-07-07 14:21:47	661	10.27.128.86	0
2016-07-07 20:30:21	2016-07-07 20:30:21	431	10.27.128.86	0
2016-07-07 03:06:01	2016-07-07 03:06:01	387	10.27.128.86	0
2016-07-07 00:45:35	2016-07-07 00:45:35	390	10.27.128.86	0
2016-07-07 13:04:49	2016-07-07 13:04:49	286	10.27.128.86	0
2016-07-07 10:11:09	2016-07-07 10:11:09	351	10.27.128.86	0
2016-07-07 15:41:46	2016-07-07 15:41:46	316	10.27.128.86	0
2016-07-07 20:41:23	2016-07-07 20:41:23	568	10.27.128.86	0
2016-07-07 06:09:36	2016-07-07 06:09:36	531	10.27.128.86	0
2016-07-07 11:03:20	2016-07-07 11:03:20	364	10.27.128.86	0
2016-07-07 14:10:48	2016-07-07 14:10:48	638	10.27.128.86	0
2016-07-07 18:46:20	2016-07-07 18:46:20	394	10.27.128.86	0
2016-07-07 15:55:49	2016-07-07 15:55:49	257	10.27.128.86	0
2016-07-07 18:32:23	2016-07-07 18:32:23	162	10.27.128.86	0
2016-07-07 13:49:15	2016-07-07 13:49:15	3470	10.27.128.86	0
2016-07-07 03:19:35	2016-07-07 03:19:35	197	10.27.128.86	0
2016-07-07 12:20:18	2016-07-07 12:20:18	586	10.27.128.86	0
2016-07-07 14:40:56	2016-07-07 14:40:56	849	10.27.128.86	0
2016-07-07 10:30:15	2016-07-07 10:30:15	706	10.27.128.86	0
2016-07-07 13:51:56	2016-07-07 13:51:56	2931	10.27.128.86	0
2016-07-07 14:52:33	2016-07-07 14:52:33	184	10.27.128.86	0
2016-07-07 23:10:00	2016-07-07 23:10:00	158	10.27.128.86	0
2016-07-07 08:28:37	2016-07-07 08:28:37	569	10.27.128.86	0
2016-07-07 17:25:16	2016-07-07 17:25:16	696	10.27.128.86	0
2016-07-07 19:22:22	2016-07-07 19:22:22	579	10.27.128.86	0
2016-07-07 02:43:33	2016-07-07 02:43:33	684	10.27.128.86	0
2016-07-07 03:22:03	2016-07-07 03:22:03	3050	10.27.128.86	0
2016-07-07 23:00:52	2016-07-07 23:00:52	388	10.27.128.86	0
2016-07-07 18:04:29	2016-07-07 18:04:29	284	10.27.128.86	0
2016-07-07 08:09:46	2016-07-07 08:09:46	166	10.27.128.86	0
2016-07-07 21:06:26	2016-07-07 21:06:26	632	10.27.128.86	0
2016-07-07 02:07:35	2016-07-07 02:07:35	229	10.27.128.86	0
2016-07-07 18:38:21	2016-07-07 18:38:21	679	10.27.128.86	0
2016-07-07 17:33:54	2016-07-07 17:33:54	245	10.27.128.86	0
2016-07-07 12:17:18	2016-07-07 12:17:18	341	10.27.128.86	0
2016-07-07 06:28:22	2016-07-07 06:28:22	609	10.27.128.86	0
2016-07-07 19:08:53	2016-07-07 19:08:53	389	10.27.128.86	0
2016-07-07 14:05:52	2016-07-07 14:05:52	729	10.27.128.86	0
2016-07-07 18:49:23	2016-07-07 18:49:23	525	10.27.128.86	0
2016-07-07 07:00:13	2016-07-07 07:00:13	480	10.27.128.86	0
2016-07-07 06:57:36	2016-07-07 06:57:36	1884	10.27.128.86	0
2016-07-07 20:19:24	2016-07-07 20:19:24	537	10.27.128.86	0
2016-07-07 05:15:33	2016-07-07 05:15:33	618	10.27.128.86	0
2016-07-07 11:31:21	2016-07-07 11:31:21	268	10.27.128.86	0
2016-07-07 04:18:02	2016-07-07 04:18:02	577	10.27.128.86	0
2016-07-07 05:34:03	2016-07-07 05:34:03	433	10.27.128.86	0
2016-07-07 03:36:37	2016-07-07 03:36:37	383	10.27.128.86	0
2016-07-07 06:19:40	2016-07-07 06:19:40	760	10.27.128.86	0
2016-07-07 19:31:20	2016-07-07 19:31:20	303	10.27.128.86	0
2016-07-07 03:31:16	2016-07-07 03:31:16	238	10.27.128.86	0
2016-07-07 06:01:38	2016-07-07 06:01:38	12402	10.27.128.86	0
2016-07-07 02:21:08	2016-07-07 02:21:08	200	10.27.128.86	0
2016-07-07 01:51:04	2016-07-07 01:51:04	165	10.27.128.86	0
2016-07-07 17:19:48	2016-07-07 17:19:48	49	10.27.128.86	0
2016-07-07 23:52:57	2016-07-07 23:52:57	198	10.27.128.86	0
2016-07-07 14:30:17	2016-07-07 14:30:17	333	10.27.128.86	0
2016-07-07 04:57:13	2016-07-07 04:57:13	861	10.27.128.86	0
2016-07-07 11:03:13	2016-07-07 11:03:13	604	10.27.128.86	0
2016-07-07 01:31:08	2016-07-07 01:31:08	801	10.27.128.86	0
2016-07-07 16:14:55	2016-07-07 16:14:55	560	10.27.128.86	0
2016-07-07 00:11:04	2016-07-07 00:11:04	329	10.27.128.86	0
2016-07-07 09:20:46	2016-07-07 09:20:46	514	10.27.128.86	0
2016-07-07 01:03:01	2016-07-07 01:03:01	239	10.27.128.86	0
2016-07-07 06:28:19	2016-07-07 06:28:19	527	10.27.128.86	0
2016-07-07 13:51:49	2016-07-07 13:51:49	670	10.27.128.86	0
2016-07-07 02:52:05	2016-07-07 02:52:05	281	10.27.128.86	0
2016-07-07 10:11:15	2016-07-07 10:11:15	279	10.27.128.86	0
2016-07-07 20:10:51	2016-07-07 20:10:51	348	10.27.128.86	0
2016-07-07 04:20:39	2016-07-07 04:20:39	717	10.27.128.86	0
2016-07-07 04:23:13	2016-07-07 04:23:13	248	10.27.128.86	0
2016-07-07 02:52:12	2016-07-07 02:52:12	566	10.27.128.86	0
2016-07-07 01:25:28	2016-07-07 01:25:28	421	10.27.128.86	0
2016-07-07 16:45:55	2016-07-07 16:45:55	746	10.27.128.86	0
2016-07-07 22:40:51	2016-07-07 22:40:51	405	10.27.128.86	0
2016-07-07 19:31:18	2016-07-07 19:31:18	488	10.27.128.86	0
2016-07-07 16:31:56	2016-07-07 16:31:56	266	10.27.128.86	0
2016-07-07 09:29:08	2016-07-07 09:29:08	667	10.27.128.86	0
2016-07-07 13:01:54	2016-07-07 13:01:54	224	10.27.128.86	0
2016-07-07 18:54:18	2016-07-07 18:54:18	381	10.27.128.86	0
2016-07-07 16:10:27	2016-07-07 16:10:27	393	10.27.128.86	0
2016-07-07 12:39:45	2016-07-07 12:39:45	631	10.27.128.86	0
2016-07-07 19:28:18	2016-07-07 19:28:18	671	10.27.128.86	0
2016-07-07 07:44:09	2016-07-07 07:44:09	403	10.27.128.86	0
2016-07-07 18:04:19	2016-07-07 18:04:19	421	10.27.128.86	0
2016-07-07 13:38:14	2016-07-07 13:38:14	287	10.27.128.86	0
2016-07-07 14:40:55	2016-07-07 14:40:55	213	10.27.128.86	0
2016-07-07 10:18:47	2016-07-07 10:18:47	472	10.27.128.86	0
2016-07-07 06:14:05	2016-07-07 06:14:05	428	10.27.128.86	0
2016-07-07 21:49:23	2016-07-07 21:49:23	324	10.27.128.86	0
2016-07-07 04:09:34	2016-07-07 04:09:34	597	10.27.128.86	0
2016-07-07 16:14:56	2016-07-07 16:14:56	554	10.27.128.86	0
2016-07-07 23:27:27	2016-07-07 23:27:27	186	10.27.128.86	0
2016-07-07 18:35:25	2016-07-07 18:35:25	875	10.27.128.86	0
2016-07-07 02:41:10	2016-07-07 02:41:10	197	10.27.128.86	0
2016-07-07 04:25:42	2016-07-07 04:25:42	538	10.27.128.86	0
2016-07-07 06:22:07	2016-07-07 06:22:07	569	10.27.128.86	0
2016-07-07 07:52:54	2016-07-07 07:52:54	192	10.27.128.86	0
2016-07-07 19:14:23	2016-07-07 19:14:23	363	10.27.128.86	0
2016-07-07 07:16:45	2016-07-07 07:16:45	796	10.27.128.86	0
2016-07-07 09:06:15	2016-07-07 09:06:15	333	10.27.128.86	0
2016-07-07 14:52:14	2016-07-07 14:52:14	581	10.27.128.86	0
2016-07-07 05:53:16	2016-07-07 05:53:16	585	10.27.128.86	0
2016-07-07 08:14:51	2016-07-07 08:14:51	12190	10.27.128.86	0
2016-07-07 05:32:07	2016-07-07 05:32:07	398	10.27.128.86	0
2016-07-07 21:31:57	2016-07-07 21:31:57	381	10.27.128.86	0
2016-07-07 11:33:39	2016-07-07 11:33:39	36	10.27.128.86	0
2016-07-07 13:04:42	2016-07-07 13:04:42	1330	10.27.128.86	0
2016-07-07 21:40:55	2016-07-07 21:40:55	360	10.27.128.86	0
2016-07-07 10:27:17	2016-07-07 10:27:17	262	10.27.128.86	0
2016-07-07 16:26:16	2016-07-07 16:26:16	734	10.27.128.86	0
2016-07-07 11:55:40	2016-07-07 11:55:40	565	10.27.128.86	0
2016-07-07 12:48:11	2016-07-07 12:48:11	47	10.27.128.86	0
2016-07-07 12:11:42	2016-07-07 12:11:42	250	10.27.128.86	0
2016-07-07 13:57:28	2016-07-07 13:57:28	535	10.27.128.86	0
2016-07-07 23:41:24	2016-07-07 23:41:24	562	10.27.128.86	0
2016-07-07 08:14:59	2016-07-07 08:14:59	1	10.27.128.86	0
2016-07-07 15:44:44	2016-07-07 15:44:44	627	10.27.128.86	0
2016-07-07 21:55:22	2016-07-07 21:55:22	573	10.27.128.86	0
2016-07-07 21:00:50	2016-07-07 21:00:50	380	10.27.128.86	0
2016-07-07 06:41:05	2016-07-07 06:41:05	700	10.27.128.86	0
2016-07-07 18:21:19	2016-07-07 18:21:19	652	10.27.128.86	0
2016-07-07 17:19:54	2016-07-07 17:19:54	422	10.27.128.86	0
2016-07-07 05:15:41	2016-07-07 05:15:41	529	10.27.128.86	0
2016-07-07 02:18:32	2016-07-07 02:18:32	216	10.27.128.86	0
2016-07-07 07:55:13	2016-07-07 07:55:13	563	10.27.128.86	0
2016-07-07 22:00:57	2016-07-07 22:00:57	598	10.27.128.86	0
2016-07-07 11:31:12	2016-07-07 11:31:12	305	10.27.128.86	0
2016-07-07 09:26:08	2016-07-07 09:26:08	324	10.27.128.86	0
2016-07-07 02:57:34	2016-07-07 02:57:34	377	10.27.128.86	0
2016-07-07 19:42:26	2016-07-07 19:42:26	382	10.27.128.86	0
2016-07-07 18:18:28	2016-07-07 18:18:28	230	10.27.128.86	0
2016-07-07 18:46:23	2016-07-07 18:46:23	228	10.27.128.86	0
2016-07-07 01:48:07	2016-07-07 01:48:07	393	10.27.128.86	0
2016-07-07 02:02:04	2016-07-07 02:02:04	796	10.27.128.86	0
2016-07-07 04:01:01	2016-07-07 04:01:01	53	10.27.128.86	0
2016-07-07 12:31:43	2016-07-07 12:31:43	642	10.27.128.86	0
